sys_RespNum,Task,Concept,dialcolor,dialshape,strapcolor,dialsize,knobsize,rimcolor,Response
213,2,1,3,3,3,3,3,3,0
213,2,2,1,1,1,1,1,1,1
213,3,1,1,1,1,1,1,1,1
213,3,2,3,3,3,3,3,3,0
213,4,1,3,3,1,1,1,2,1
213,4,2,3,3,2,2,3,1,0
213,5,1,3,2,2,3,2,2,1
213,5,2,2,2,3,2,1,3,0
213,6,1,2,1,1,3,2,3,1
213,6,2,1,3,3,2,1,2,0
213,7,1,1,3,2,1,3,3,0
213,7,2,2,1,1,1,2,1,1
213,8,1,3,3,3,1,3,1,0
213,8,2,3,2,1,3,3,2,1
213,9,1,3,1,3,3,2,3,0
213,9,2,2,2,2,2,1,3,1
213,10,1,2,3,1,3,1,2,1
213,10,2,1,1,2,2,2,1,0
213,11,1,1,2,3,2,3,1,0
213,11,2,3,1,2,1,1,2,1
213,12,1,2,2,1,1,2,2,0
213,12,2,1,3,1,3,3,1,1
213,13,1,1,2,3,1,2,3,0
213,13,2,2,3,2,2,3,3,1
213,14,1,2,3,1,2,1,3,1
213,14,2,3,1,3,3,2,1,0
213,15,1,2,1,2,2,1,2,1
213,15,2,1,1,3,1,3,1,0
215,1,1,1,1,1,1,1,1,1
215,1,2,3,3,3,3,3,3,0
215,2,1,3,3,3,3,3,3,0
215,2,2,1,1,1,1,1,1,1
215,3,1,1,1,1,1,1,1,1
215,3,2,3,3,3,3,3,3,0
215,4,1,2,3,3,1,3,1,0
215,4,2,3,2,2,2,2,3,1
215,5,1,2,1,1,3,2,2,0
215,5,2,1,2,3,3,3,1,1
215,6,1,1,1,1,1,3,3,1
215,6,2,2,3,3,2,1,2,0
215,7,1,3,1,3,2,2,1,0
215,7,2,3,3,1,1,3,3,1
215,8,1,1,2,2,1,1,3,0
215,8,2,2,2,3,3,1,2,1
215,9,1,3,3,2,3,3,1,1
215,9,2,1,1,1,2,2,1,0
215,10,1,1,2,1,2,3,2,0
215,10,2,3,1,2,3,2,3,1
215,11,1,2,3,2,3,2,2,1
215,11,2,1,2,1,1,1,3,0
215,12,1,3,1,3,2,3,3,0
215,12,2,2,3,3,3,1,1,1
215,13,1,2,1,1,1,1,1,0
215,13,2,1,3,1,2,2,2,1
215,14,1,3,1,3,1,3,3,0
215,14,2,2,2,2,1,2,2,1
215,15,1,1,3,3,2,1,1,0
215,15,2,1,1,2,3,3,2,1
218,1,1,1,1,1,1,1,1,1
218,1,2,3,3,3,3,3,3,0
218,2,1,3,3,3,3,3,3,0
218,2,2,1,1,1,1,1,1,1
218,3,1,1,1,1,1,1,1,1
218,3,2,3,3,3,3,3,3,0
218,4,1,2,1,2,3,1,1,1
218,4,2,3,3,1,3,3,3,0
218,5,1,2,2,1,2,3,1,1
218,5,2,3,1,3,3,2,2,0
218,6,1,1,2,2,1,2,2,1
218,6,2,2,3,3,2,3,2,0
218,7,1,1,3,2,2,1,3,1
218,7,2,3,2,3,1,2,1,0
218,8,1,2,1,1,3,1,3,1
218,8,2,3,3,1,1,1,2,0
218,9,1,2,2,3,1,3,1,1
218,9,2,1,1,2,3,2,3,0
218,10,1,3,3,1,2,1,2,1
218,10,2,1,2,3,3,3,3,0
218,11,1,3,2,2,1,1,1,1
218,11,2,2,1,3,2,2,2,0
218,12,1,2,3,2,3,2,1,0
218,12,2,1,2,1,2,3,3,1
218,13,1,1,1,1,2,3,1,1
218,13,2,3,1,3,3,3,2,0
218,14,1,2,3,2,1,1,2,1
218,14,2,3,1,1,2,2,3,0
218,15,1,2,2,2,3,1,2,1
218,15,2,1,1,2,1,2,3,0
221,1,1,1,1,1,1,1,1,1
221,1,2,3,3,3,3,3,3,0
221,2,1,3,3,3,3,3,3,0
221,2,2,1,1,1,1,1,1,1
221,3,1,1,1,1,1,1,1,1
221,3,2,3,3,3,3,3,3,0
221,4,1,3,1,3,1,2,2,0
221,4,2,2,3,3,2,2,3,1
221,5,1,3,2,1,2,1,1,0
221,5,2,2,2,2,3,3,1,1
221,6,1,2,1,1,3,1,2,0
221,6,2,1,3,2,3,2,3,1
221,7,1,3,1,3,1,1,3,0
221,7,2,2,3,2,2,3,2,1
221,8,1,3,2,3,1,2,1,0
221,8,2,2,1,1,2,2,1,1
221,9,1,1,1,3,1,3,3,0
221,9,2,1,3,1,2,3,2,1
221,10,1,1,2,2,3,1,3,1
221,10,2,3,2,1,1,1,2,0
221,11,1,2,3,2,3,2,2,1
221,11,2,2,1,3,2,1,1,0
221,12,1,3,2,1,1,2,3,0
221,12,2,1,3,2,1,1,1,1
221,13,1,1,3,3,3,3,2,1
221,13,2,3,1,2,3,2,1,0
221,14,1,2,1,2,2,3,3,1
221,14,2,1,2,1,2,3,1,0
221,15,1,2,3,1,1,2,3,1
221,15,2,2,2,3,3,1,2,0
223,1,1,1,1,1,1,1,1,1
223,1,2,3,3,3,3,3,3,0
223,2,1,3,3,3,3,3,3,0
223,2,2,1,1,1,1,1,1,1
223,3,1,1,1,1,1,1,1,1
223,3,2,3,3,3,3,3,3,0
223,4,1,3,2,3,3,1,3,0
223,4,2,1,2,2,2,2,1,1
223,5,1,2,1,3,1,3,1,1
223,5,2,2,3,1,2,2,3,0
223,6,1,1,3,2,2,3,2,1
223,6,2,3,1,3,3,1,1,0
223,7,1,1,2,1,1,1,3,1
223,7,2,3,3,1,3,2,2,0
223,8,1,3,1,2,1,2,2,0
223,8,2,2,2,1,3,3,1,1
223,9,1,1,3,2,1,3,3,0
223,9,2,2,1,3,1,1,2,1
223,10,1,3,2,1,3,3,1,0
223,10,2,1,3,3,2,1,1,1
223,11,1,2,1,2,2,1,1,0
223,11,2,1,3,3,1,2,2,1
223,12,1,2,2,2,2,1,3,1
223,12,2,3,1,1,2,3,2,0
223,13,1,3,2,2,1,2,2,0
223,13,2,2,3,3,3,3,3,1
223,14,1,1,2,2,3,1,3,1
223,14,2,3,1,1,3,2,1,0
223,15,1,2,1,1,2,3,1,1
223,15,2,2,1,1,1,2,3,0
224,1,1,1,1,1,1,1,1,1
224,1,2,3,3,3,3,3,3,0
224,2,1,3,3,3,3,3,3,0
224,2,2,1,1,1,1,1,1,1
224,3,1,1,1,1,1,1,1,1
224,3,2,3,3,3,3,3,3,0
224,4,1,3,3,2,2,1,2,1
224,4,2,1,2,3,3,3,3,0
224,5,1,1,3,3,1,2,1,0
224,5,2,3,1,2,3,3,3,1
224,6,1,1,3,1,1,3,2,1
224,6,2,2,2,3,2,1,1,0
224,7,1,2,1,1,2,2,3,0
224,7,2,3,3,2,3,1,1,1
224,8,1,1,2,1,2,2,2,1
224,8,2,2,3,2,1,1,2,0
224,9,1,3,2,3,1,3,3,0
224,9,2,1,1,2,3,2,3,1
224,10,1,1,2,3,3,1,2,0
224,10,2,3,1,3,1,3,1,1
224,11,1,2,3,1,2,3,1,0
224,11,2,1,1,2,3,2,2,1
224,12,1,3,3,1,1,1,1,1
224,12,2,2,2,2,1,2,2,0
224,13,1,1,1,3,2,1,3,0
224,13,2,3,3,2,3,2,1,1
224,14,1,1,2,1,2,1,3,1
224,14,2,2,3,3,2,3,1,0
224,15,1,3,1,3,2,2,2,0
224,15,2,2,2,1,3,3,3,1
225,1,1,1,1,1,1,1,1,0
225,1,2,3,3,3,3,3,3,1
225,2,1,3,3,3,3,3,3,1
225,2,2,1,1,1,1,1,1,0
225,3,1,1,1,1,1,1,1,0
225,3,2,3,3,3,3,3,3,1
225,4,1,2,1,3,1,3,1,0
225,4,2,3,2,1,1,1,2,1
225,5,1,1,1,2,3,3,1,1
225,5,2,2,3,1,2,2,2,0
225,6,1,1,3,1,3,2,3,0
225,6,2,3,2,3,1,2,3,1
225,7,1,2,1,2,3,1,3,0
225,7,2,3,3,2,2,3,2,1
225,8,1,1,2,1,3,1,1,1
225,8,2,1,3,3,1,2,3,0
225,9,1,2,2,2,1,3,1,0
225,9,2,3,3,3,3,1,3,1
225,10,1,3,2,1,2,3,1,0
225,10,2,1,1,2,2,1,2,1
225,11,1,2,1,3,1,3,3,0
225,11,2,3,2,2,3,2,2,1
225,12,1,3,1,1,1,1,2,1
225,12,2,2,2,1,3,2,1,0
225,13,1,1,1,3,2,3,2,0
225,13,2,2,3,2,2,2,1,1
225,14,1,2,1,1,1,1,3,0
225,14,2,1,3,3,3,1,2,1
225,15,1,1,2,3,1,2,1,0
225,15,2,1,3,1,2,3,3,1
226,1,1,1,1,1,1,1,1,1
226,1,2,3,3,3,3,3,3,0
226,2,1,3,3,3,3,3,3,0
226,2,2,1,1,1,1,1,1,1
226,3,1,1,1,1,1,1,1,1
226,3,2,3,3,3,3,3,3,0
226,4,1,3,3,3,2,3,2,0
226,4,2,3,1,2,3,2,1,1
226,5,1,1,3,2,1,2,1,1
226,5,2,2,2,2,3,3,3,0
226,6,1,2,1,1,1,1,2,0
226,6,2,3,2,2,2,3,3,1
226,7,1,3,3,1,2,1,1,1
226,7,2,2,2,3,3,1,2,0
226,8,1,1,1,2,1,2,1,1
226,8,2,2,3,3,3,3,3,0
226,9,1,3,1,1,1,1,3,1
226,9,2,1,2,3,3,2,2,0
226,10,1,2,2,2,1,1,3,1
226,10,2,1,1,3,2,3,2,0
226,11,1,3,2,3,2,1,3,0
226,11,2,2,3,1,1,2,1,1
226,12,1,1,3,2,3,3,2,0
226,12,2,2,1,1,2,2,1,1
226,13,1,3,3,1,1,3,2,1
226,13,2,1,1,1,3,1,1,0
226,14,1,2,3,2,2,2,3,1
226,14,2,3,1,3,3,3,2,0
226,15,1,1,2,3,2,1,1,0
226,15,2,3,2,1,1,2,3,1
227,1,1,1,1,1,1,1,1,1
227,1,2,3,3,3,3,3,3,0
227,2,1,3,3,3,3,3,3,0
227,2,2,1,1,1,1,1,1,1
227,3,1,1,1,1,1,1,1,1
227,3,2,3,3,3,3,3,3,0
227,4,1,3,2,2,2,3,2,1
227,4,2,2,3,2,3,1,1,0
227,5,1,1,1,2,1,3,3,1
227,5,2,2,3,3,2,2,3,0
227,6,1,1,2,2,2,3,1,0
227,6,2,2,1,3,3,2,2,1
227,7,1,3,3,3,1,1,1,0
227,7,2,1,1,1,1,1,2,1
227,8,1,3,2,3,3,2,1,0
227,8,2,3,3,1,3,3,3,1
227,9,1,2,2,1,2,1,2,0
227,9,2,2,1,2,1,2,3,1
227,10,1,3,2,1,3,1,3,1
227,10,2,1,1,3,1,3,1,0
227,11,1,3,1,2,2,1,2,1
227,11,2,1,2,2,1,2,2,0
227,12,1,2,1,1,3,3,2,1
227,12,2,1,3,2,2,3,3,0
227,13,1,1,3,3,1,2,1,0
227,13,2,2,3,1,3,1,1,1
227,14,1,3,3,3,2,2,2,1
227,14,2,1,2,2,1,3,3,0
227,15,1,3,1,2,3,3,1,1
227,15,2,1,1,1,2,1,3,0
229,1,1,1,1,1,1,1,1,0
229,1,2,3,3,3,3,3,3,1
229,2,1,3,3,3,3,3,3,1
229,2,2,1,1,1,1,1,1,0
229,3,1,1,1,1,1,1,1,0
229,3,2,3,3,3,3,3,3,1
229,4,1,1,2,1,3,3,2,1
229,4,2,2,3,3,2,2,2,0
229,5,1,1,2,2,1,1,3,0
229,5,2,3,1,1,3,3,1,1
229,6,1,2,2,3,2,1,3,0
229,6,2,3,1,2,1,2,2,1
229,7,1,2,3,3,1,1,2,0
229,7,2,3,1,2,3,2,3,1
229,8,1,3,1,1,2,3,3,1
229,8,2,1,3,3,3,3,1,0
229,9,1,2,3,2,1,1,3,0
229,9,2,1,2,1,3,2,2,1
229,10,1,1,3,2,2,1,1,1
229,10,2,2,2,1,1,3,1,0
229,11,1,2,1,2,2,2,1,0
229,11,2,3,3,1,3,1,2,1
229,12,1,2,2,1,1,2,2,0
229,12,2,3,1,3,2,2,3,1
229,13,1,1,1,3,2,1,3,0
229,13,2,1,1,2,1,3,1,1
229,14,1,3,3,3,2,2,1,1
229,14,2,2,2,1,3,3,2,0
229,15,1,1,3,3,1,1,2,0
229,15,2,3,2,2,3,3,3,1
231,1,1,1,1,1,1,1,1,1
231,1,2,3,3,3,3,3,3,0
231,2,1,3,3,3,3,3,3,0
231,2,2,1,1,1,1,1,1,1
231,3,1,1,1,1,1,1,1,1
231,3,2,3,3,3,3,3,3,0
231,4,1,1,3,2,3,2,2,1
231,4,2,3,3,3,1,1,1,0
231,5,1,2,3,3,3,3,3,0
231,5,2,1,2,1,2,2,3,1
231,6,1,3,2,2,2,1,2,1
231,6,2,1,2,3,1,3,1,0
231,7,1,3,1,1,3,3,3,1
231,7,2,2,3,2,1,2,2,0
231,8,1,3,1,2,1,1,3,1
231,8,2,1,1,3,2,2,1,0
231,9,1,2,1,3,2,3,2,0
231,9,2,2,3,3,3,1,1,1
231,10,1,3,2,2,2,1,1,1
231,10,2,2,3,1,1,3,2,0
231,11,1,3,3,2,3,2,3,1
231,11,2,1,2,3,3,2,2,0
231,12,1,2,2,2,1,3,3,0
231,12,2,1,2,1,2,1,1,1
231,13,1,2,1,1,3,1,1,1
231,13,2,3,1,3,1,2,3,0
231,14,1,2,3,1,2,1,3,1
231,14,2,1,1,3,1,3,1,0
231,15,1,2,1,2,2,2,2,1
231,15,2,3,2,3,3,3,2,0
233,1,1,1,1,1,1,1,1,1
233,1,2,3,3,3,3,3,3,0
233,2,1,3,3,3,3,3,3,0
233,2,2,1,1,1,1,1,1,1
233,3,1,1,1,1,1,1,1,1
233,3,2,3,3,3,3,3,3,0
233,4,1,3,3,3,3,1,2,1
233,4,2,2,3,2,2,2,3,0
233,5,1,3,1,1,1,2,1,1
233,5,2,2,2,3,1,3,1,0
233,6,1,2,2,3,3,2,3,0
233,6,2,3,3,1,2,1,2,1
233,7,1,1,1,1,3,3,3,0
233,7,2,1,1,2,1,1,2,1
233,8,1,3,1,3,2,2,2,0
233,8,2,2,3,2,1,3,1,1
233,9,1,1,1,2,2,3,3,0
233,9,2,2,2,1,3,1,1,1
233,10,1,3,3,2,3,3,3,1
233,10,2,2,3,1,1,2,1,0
233,11,1,3,3,1,2,2,3,1
233,11,2,1,2,3,2,1,2,0
233,12,1,1,3,3,1,1,1,0
233,12,2,2,2,2,3,3,1,1
233,13,1,2,1,3,2,1,2,0
233,13,2,1,3,1,1,3,3,1
233,14,1,3,1,1,3,2,2,1
233,14,2,3,2,3,2,3,1,0
233,15,1,1,1,2,3,3,2,0
233,15,2,2,2,2,3,2,3,1
234,1,1,1,1,1,1,1,1,1
234,1,2,3,3,3,3,3,3,0
234,2,1,3,3,3,3,3,3,0
234,2,2,1,1,1,1,1,1,1
234,3,1,1,1,1,1,1,1,1
234,3,2,3,3,3,3,3,3,0
234,4,1,2,2,2,1,2,1,0
234,4,2,1,3,3,1,1,3,1
234,5,1,3,2,1,2,1,3,1
234,5,2,2,1,2,3,1,2,0
234,6,1,1,3,3,3,2,2,0
234,6,2,2,1,1,2,1,3,1
234,7,1,1,3,1,1,2,2,1
234,7,2,3,1,1,1,3,1,0
234,8,1,2,2,3,3,2,1,0
234,8,2,3,1,2,2,3,1,1
234,9,1,2,3,3,1,3,3,0
234,9,2,3,2,2,2,1,2,1
234,10,1,1,3,1,2,3,1,1
234,10,2,3,2,3,1,2,2,0
234,11,1,1,1,2,1,1,3,0
234,11,2,3,3,2,3,2,1,1
234,12,1,1,1,2,2,1,2,1
234,12,2,2,2,3,3,3,2,0
234,13,1,3,1,1,3,2,1,0
234,13,2,1,2,1,1,1,3,1
234,14,1,3,3,3,1,3,3,1
234,14,2,2,3,2,2,3,2,0
234,15,1,1,1,1,3,3,1,1
234,15,2,2,3,3,3,1,3,0
239,1,1,1,1,1,1,1,1,1
239,1,2,3,3,3,3,3,3,0
239,2,1,3,3,3,3,3,3,0
239,2,2,1,1,1,1,1,1,1
239,3,1,1,1,1,1,1,1,1
239,3,2,3,3,3,3,3,3,0
239,4,1,3,2,3,1,2,1,0
239,4,2,2,1,1,3,3,3,1
239,5,1,3,3,3,3,3,1,0
239,5,2,1,1,1,2,2,2,1
239,6,1,3,2,1,3,1,2,1
239,6,2,2,3,3,2,3,3,0
239,7,1,1,1,2,2,1,1,0
239,7,2,2,3,2,1,2,1,1
239,8,1,3,3,2,1,2,3,0
239,8,2,1,2,1,3,2,2,1
239,9,1,3,1,1,2,3,3,1
239,9,2,2,2,3,1,1,2,0
239,10,1,1,1,2,3,3,2,0
239,10,2,2,3,1,2,1,3,1
239,11,1,3,3,1,1,2,1,1
239,11,2,1,2,3,2,1,1,0
239,12,1,2,1,2,3,2,2,1
239,12,2,1,2,1,1,3,1,0
239,13,1,3,3,3,2,3,3,1
239,13,2,3,1,3,3,1,2,0
239,14,1,1,3,1,1,2,2,1
239,14,2,2,2,3,1,1,3,0
239,15,1,2,2,2,2,3,2,1
239,15,2,3,1,2,3,1,3,0
240,1,1,1,1,1,1,1,1,1
240,1,2,3,3,3,3,3,3,0
240,2,1,3,3,3,3,3,3,0
240,2,2,1,1,1,1,1,1,1
240,3,1,1,1,1,1,1,1,1
240,3,2,3,3,3,3,3,3,0
240,4,1,1,2,2,3,2,3,1
240,4,2,2,1,3,2,3,1,0
240,5,1,1,3,2,1,2,1,0
240,5,2,3,2,1,2,1,1,1
240,6,1,3,3,1,1,3,2,1
240,6,2,2,3,1,3,2,2,0
240,7,1,1,2,2,2,1,1,1
240,7,2,2,1,3,1,3,3,0
240,8,1,3,3,3,3,2,1,0
240,8,2,1,1,2,1,3,3,1
240,9,1,1,2,3,2,2,2,1
240,9,2,2,1,3,2,1,3,0
240,10,1,3,1,1,3,1,1,1
240,10,2,2,2,1,1,3,2,0
240,11,1,3,1,2,3,3,2,1
240,11,2,2,3,2,3,2,3,0
240,12,1,1,3,3,1,1,3,0
240,12,2,2,2,1,2,3,1,1
240,13,1,1,1,3,1,2,2,0
240,13,2,3,2,1,2,2,3,1
240,14,1,1,3,2,2,1,2,0
240,14,2,2,2,1,3,1,1,1
240,15,1,2,3,1,3,3,1,1
240,15,2,3,2,2,2,2,3,0
242,1,1,1,1,1,1,1,1,1
242,1,2,3,3,3,3,3,3,0
242,2,1,3,3,3,3,3,3,0
242,2,2,1,1,1,1,1,1,1
242,3,1,1,1,1,1,1,1,1
242,3,2,3,3,3,3,3,3,0
242,4,1,2,1,1,1,3,3,1
242,4,2,2,3,3,3,2,1,0
242,5,1,1,2,2,1,3,2,1
242,5,2,1,1,1,3,1,3,0
242,6,1,3,3,3,1,1,3,0
242,6,2,3,1,2,2,2,2,1
242,7,1,1,1,2,3,1,1,0
242,7,2,2,2,1,3,2,2,1
242,8,1,3,2,3,2,3,3,0
242,8,2,1,3,2,1,3,1,1
242,9,1,3,1,3,3,1,1,0
242,9,2,2,1,1,1,2,2,1
242,10,1,3,3,1,2,1,1,1
242,10,2,1,1,2,2,3,3,0
242,11,1,2,2,2,2,3,2,1
242,11,2,3,3,3,1,2,3,0
242,12,1,1,1,1,3,1,2,0
242,12,2,2,2,3,1,2,1,1
242,13,1,2,3,2,3,2,3,0
242,13,2,1,3,3,1,1,1,1
242,14,1,3,1,1,2,3,3,0
242,14,2,2,2,1,1,2,2,1
242,15,1,1,2,2,3,3,2,1
242,15,2,3,3,3,2,2,2,0
243,1,1,1,1,1,1,1,1,1
243,1,2,3,3,3,3,3,3,0
243,2,1,3,3,3,3,3,3,0
243,2,2,1,1,1,1,1,1,1
243,3,1,1,1,1,1,1,1,1
243,3,2,3,3,3,3,3,3,0
243,4,1,2,1,3,1,1,1,0
243,4,2,3,3,2,3,1,3,1
243,5,1,1,2,1,2,3,1,1
243,5,2,3,1,3,3,3,2,0
243,6,1,2,3,1,1,1,3,0
243,6,2,1,2,2,2,2,1,1
243,7,1,3,2,3,3,3,1,0
243,7,2,1,3,1,2,2,3,1
243,8,1,1,3,1,2,1,2,1
243,8,2,2,1,2,1,3,2,0
243,9,1,3,2,2,3,2,3,1
243,9,2,2,2,3,3,1,2,0
243,10,1,1,1,3,1,2,3,0
243,10,2,2,3,3,2,3,1,1
243,11,1,3,1,2,1,1,1,1
243,11,2,3,2,1,1,3,3,0
243,12,1,1,2,1,3,2,1,1
243,12,2,2,3,3,2,1,2,0
243,13,1,2,1,2,3,2,1,0
243,13,2,1,1,1,2,1,2,1
243,14,1,2,2,3,2,1,3,0
243,14,2,3,3,2,1,3,1,1
243,15,1,1,2,2,1,1,3,0
243,15,2,3,1,1,3,3,2,1
244,1,1,1,1,1,1,1,1,1
244,1,2,3,3,3,3,3,3,0
244,2,1,3,3,3,3,3,3,0
244,2,2,1,1,1,1,1,1,1
244,3,1,1,1,1,1,1,1,1
244,3,2,3,3,3,3,3,3,0
244,4,1,2,1,2,2,3,2,1
244,4,2,1,3,3,2,2,3,0
244,5,1,1,3,1,3,3,1,1
244,5,2,3,2,1,1,2,3,0
244,6,1,2,1,2,1,3,2,0
244,6,2,3,3,3,3,1,1,1
244,7,1,3,1,2,2,2,1,1
244,7,2,1,2,1,3,1,2,0
244,8,1,2,2,2,1,1,3,1
244,8,2,2,3,3,2,2,3,0
244,9,1,1,1,3,2,3,3,0
244,9,2,3,3,1,3,2,2,1
244,10,1,2,2,2,3,1,2,1
244,10,2,1,1,3,1,3,1,0
244,11,1,3,2,2,2,2,3,0
244,11,2,2,3,1,1,3,1,1
244,12,1,3,2,1,1,1,2,1
244,12,2,1,1,3,1,3,1,0
244,13,1,3,1,2,3,3,3,1
244,13,2,2,3,3,3,2,2,0
244,14,1,2,3,1,1,2,1,1
244,14,2,1,3,2,2,2,1,0
244,15,1,3,1,3,2,1,2,0
244,15,2,1,1,1,3,3,3,1
245,1,1,1,1,1,1,1,1,0
245,1,2,3,3,3,3,3,3,1
245,2,1,3,3,3,3,3,3,1
245,2,2,1,1,1,1,1,1,0
245,3,1,1,1,1,1,1,1,0
245,3,2,3,3,3,3,3,3,1
245,4,1,2,2,1,2,1,3,0
245,4,2,3,3,3,1,1,2,1
245,5,1,1,2,2,2,2,2,0
245,5,2,2,2,3,3,3,1,1
245,6,1,3,3,2,1,2,2,0
245,6,2,3,2,1,3,1,1,1
245,7,1,2,1,2,3,2,3,1
245,7,2,1,1,3,1,3,3,0
245,8,1,3,3,3,3,1,3,1
245,8,2,2,3,1,2,1,1,0
245,9,1,1,1,1,3,2,3,1
245,9,2,1,2,2,1,3,1,0
245,10,1,3,2,2,2,3,2,0
245,10,2,3,1,3,2,2,1,1
245,11,1,1,1,1,2,1,1,1
245,11,2,1,3,2,1,2,2,0
245,12,1,2,2,3,3,3,2,1
245,12,2,3,3,1,2,3,3,0
245,13,1,1,2,1,1,1,3,1
245,13,2,2,3,2,2,3,2,0
245,14,1,2,1,1,1,1,1,0
245,14,2,3,2,3,3,2,2,1
245,15,1,1,3,2,3,1,3,1
245,15,2,2,1,2,1,2,1,0
246,1,1,1,1,1,1,1,1,0
246,1,2,3,3,3,3,3,3,1
246,2,1,3,3,3,3,3,3,1
246,2,2,1,1,1,1,1,1,0
246,3,1,1,1,1,1,1,1,0
246,3,2,3,3,3,3,3,3,1
246,4,1,2,3,1,3,1,2,1
246,4,2,1,1,3,2,3,2,0
246,5,1,2,2,3,1,2,3,0
246,5,2,3,1,2,2,2,1,1
246,6,1,1,3,2,3,1,2,1
246,6,2,3,2,3,1,1,3,0
246,7,1,1,2,1,2,2,3,0
246,7,2,3,1,3,3,3,1,1
246,8,1,3,1,1,1,3,1,1
246,8,2,2,2,2,2,2,1,0
246,9,1,1,3,3,1,1,2,0
246,9,2,3,3,3,3,3,3,1
246,10,1,2,3,2,3,1,3,1
246,10,2,2,3,1,2,3,1,0
246,11,1,1,1,1,3,3,2,1
246,11,2,2,2,1,1,2,2,0
246,12,1,3,2,3,1,1,1,1
246,12,2,1,3,1,2,2,2,0
246,13,1,1,1,3,2,2,1,1
246,13,2,2,1,2,2,3,3,0
246,14,1,1,2,2,3,1,1,1
246,14,2,2,1,1,1,1,3,0
246,15,1,3,2,1,2,3,2,1
246,15,2,3,3,2,1,2,2,0
247,1,1,1,1,1,1,1,1,1
247,1,2,3,3,3,3,3,3,0
247,2,1,3,3,3,3,3,3,0
247,2,2,1,1,1,1,1,1,1
247,3,1,1,1,1,1,1,1,1
247,3,2,3,3,3,3,3,3,0
247,4,1,3,3,2,2,1,3,1
247,4,2,2,1,3,3,2,1,0
247,5,1,1,3,3,1,3,1,0
247,5,2,3,2,1,3,2,3,1
247,6,1,1,2,2,1,3,3,1
247,6,2,1,2,3,3,1,2,0
247,7,1,2,1,1,3,1,3,0
247,7,2,3,1,2,2,1,1,1
247,8,1,2,3,1,2,3,2,1
247,8,2,1,3,3,1,2,1,0
247,9,1,2,1,1,3,3,3,1
247,9,2,3,2,3,1,2,2,0
247,10,1,2,1,2,2,1,2,1
247,10,2,1,2,3,3,3,1,0
247,11,1,1,1,1,1,2,2,0
247,11,2,3,3,2,2,2,3,1
247,12,1,2,2,2,1,3,2,0
247,12,2,3,3,1,3,3,1,1
247,13,1,2,3,3,3,2,3,0
247,13,2,3,1,3,3,1,3,1
247,14,1,3,1,3,2,2,2,1
247,14,2,1,2,2,2,1,1,0
247,15,1,2,2,2,1,1,1,1
247,15,2,1,3,3,3,3,3,0
249,1,1,1,1,1,1,1,1,1
249,1,2,3,3,3,3,3,3,0
249,2,1,3,3,3,3,3,3,0
249,2,2,1,1,1,1,1,1,1
249,3,1,1,1,1,1,1,1,1
249,3,2,3,3,3,3,3,3,0
249,4,1,1,1,2,3,2,2,0
249,4,2,3,3,1,1,3,3,1
249,5,1,2,2,2,3,2,1,1
249,5,2,3,2,3,2,1,3,0
249,6,1,3,2,1,2,1,1,1
249,6,2,2,1,3,1,3,2,0
249,7,1,1,1,2,1,3,3,1
249,7,2,2,3,3,3,2,2,0
249,8,1,1,3,3,2,1,3,0
249,8,2,1,1,1,3,2,1,1
249,9,1,2,3,2,3,1,1,1
249,9,2,1,2,3,1,2,2,0
249,10,1,3,3,1,2,2,3,1
249,10,2,3,2,2,1,3,1,0
249,11,1,2,1,1,2,1,2,1
249,11,2,1,2,2,3,3,1,0
249,12,1,1,3,1,1,1,1,1
249,12,2,3,2,3,2,3,2,0
249,13,1,2,1,3,1,2,3,0
249,13,2,3,1,1,3,3,3,1
249,14,1,2,2,2,2,3,2,1
249,14,2,2,3,3,1,1,1,0
249,15,1,3,3,2,3,2,3,1
249,15,2,1,1,3,2,2,2,0
252,1,1,1,1,1,1,1,1,1
252,1,2,3,3,3,3,3,3,0
252,2,1,3,3,3,3,3,3,0
252,2,2,1,1,1,1,1,1,1
252,3,1,1,1,1,1,1,1,1
252,3,2,3,3,3,3,3,3,0
252,4,1,2,2,2,2,1,1,0
252,4,2,3,2,1,1,3,3,1
252,5,1,3,1,1,1,1,3,1
252,5,2,2,3,3,3,2,2,0
252,6,1,2,3,2,2,1,1,1
252,6,2,1,1,1,3,3,2,0
252,7,1,2,1,2,3,3,3,0
252,7,2,1,2,3,3,1,1,1
252,8,1,3,1,3,2,2,2,0
252,8,2,1,3,1,2,3,3,1
252,9,1,2,3,2,1,1,2,1
252,9,2,3,2,1,3,2,1,0
252,10,1,2,3,3,2,3,2,0
252,10,2,1,2,2,1,2,3,1
252,11,1,3,1,1,3,2,1,0
252,11,2,3,2,3,1,1,1,1
252,12,1,1,1,3,2,1,2,0
252,12,2,2,3,2,1,1,3,1
252,13,1,2,3,1,2,3,3,1
252,13,2,3,3,2,1,2,2,0
252,14,1,1,1,3,3,3,3,0
252,14,2,2,1,1,3,1,1,1
252,15,1,1,2,3,2,2,2,1
252,15,2,3,2,3,2,1,1,0
253,1,1,1,1,1,1,1,1,1
253,1,2,3,3,3,3,3,3,0
253,2,1,3,3,3,3,3,3,0
253,2,2,1,1,1,1,1,1,1
253,3,1,1,1,1,1,1,1,1
253,3,2,3,3,3,3,3,3,0
253,4,1,2,2,3,1,3,3,0
253,4,2,1,3,2,3,1,2,1
253,5,1,3,3,2,2,3,1,0
